evt_id,mag,evt_country,evt_longitude,evt_latitude,evt_depth,dip,SoF,rake,rup_width,rup_top_depth,stn_id,stn_country,stn_longitude,stn_latitude,vs30,vs30measured,z1pt0,z2pt5,region,repi,rhypo,rjb,rrup,rx,ry0,PGA,PGV,SA(0.010),SA(0.025),SA(0.040),SA(0.050),SA(0.070),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.350),SA(0.400),SA(0.450),SA(0.500),SA(0.600),SA(0.700),SA(0.750),SA(0.800),SA(0.900),SA(1.000),SA(1.200),SA(1.400),SA(1.600),SA(1.800),SA(2.000),SA(2.500),SA(3.000),SA(3.500),SA(4.000),SA(4.500),SA(5.000),SA(6.000),SA(7.000),SA(8.000),SA(9.000),SA(10.000)
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.SBGD.0.HN,GE,43.6,41.265,462.363317,False,276.05121472155975,1.0714517194369342,0,15.4,32.21878334139885,15.4,32.21878334139885,-15.4,15.4,0.04239894408386146,2.002345,0.04250432104745249,0.043528880912442065,0.05674919569883702,0.053837192109435945,0.07732513141592695,0.10179388476187078,0.1435658456251625,0.12571826260751634,0.08493150056339321,0.05985203917749691,0.06423223017034359,0.06274930786762045,0.065571933330954,0.05188540429198554,0.02996227050011982,0.02470828468437234,0.021285556229701273,0.019648911707871697,0.020364701503571555,0.024548597125419996,0.01805310682037189,0.013042017406555756,0.009464914114401961,0.007748609362014552,0.006056176166172954,0.0030225102354014878,0.0018171546858509278,0.0012219310365925162,0.0009133383979238578,0.0007597023448374317,0.0006046611228095221,0.00043133587922481175,0.00032114279595988433,0.00025360342216761074,0.00021223047625845728,0.00018084667037163559
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.SBKR.0.HN,GE,43.502,41.734,960.474922,False,10.289862420777109,0.4642474895992732,0,44.7,52.90538724931517,44.7,52.90538724931517,-44.7,44.7,0.04206763063839333,1.525315,0.04210189004400076,0.04295110970616877,0.04655075892379151,0.04666517108288763,0.052677009988120305,0.06911029760417677,0.11543034573478202,0.11515043363431958,0.09523797627120373,0.11553384693039927,0.07626360683821692,0.04700968220544222,0.031252823339264685,0.02359016585684204,0.015322510745259595,0.01061030015346729,0.00885884578321853,0.007875660903570537,0.009247785941172572,0.008619543880937936,0.0057951594071369945,0.004572280034466409,0.0035714438671717664,0.0030258396088368605,0.0025450842030662864,0.0013479934534219129,0.00094215761753504,0.0005796403460916826,0.0004044785936073991,0.00034397271239414075,0.0002747339815329394,0.00020699678279534805,0.00017150810929318373,0.0001477563694023953,0.0001289777854823003,0.00011434638740038648
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.SBVR.0.HN,AM,43.809,41.12,319.897575,False,442.2521197838756,1.6329807222426143,0,28.5,40.163914151885145,28.5,40.163914151885145,-28.5,28.5,0.10170206186618265,4.60888,0.10182345653204714,0.1045224414045571,0.11064685697970254,0.12255408319864582,0.1391504744229681,0.18456608525847257,0.2243436851524221,0.24543090657869915,0.2371406137671886,0.23062003844330123,0.14953118547108338,0.10782071349543423,0.09521538955708626,0.08224286581044495,0.06671401548948927,0.06901959384703238,0.07148215751556342,0.0634374633539486,0.04924989675373344,0.04053320960776616,0.028030520106254432,0.019910672859743135,0.01675995370488393,0.013665828799845004,0.010374694722458739,0.005775045504836004,0.003798157372803149,0.0027436586398005437,0.0020822859998062544,0.001700580728383291,0.0012911850631969121,0.0008965553986325605,0.0006773495536192278,0.0005317611008856235,0.0004284205105719078,0.0003628869185705618
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.SPIK.0.HN,AM,44.32,40.848,652.77283,False,88.15209865290007,0.7221472711039424,0,76.5,81.56678245462426,76.5,81.56678245462426,-76.5,76.5,0.012719689700356392,0.5046565,0.01274752336424773,0.014553899649727482,0.015765985326283694,0.01931995125756502,0.02694248290700698,0.050604640728485265,0.03712470619426614,0.028202495245573157,0.01936058694865219,0.02686574926198039,0.023595009508853685,0.019420954148460484,0.011370600561863634,0.01325427133628711,0.008956646765205243,0.0066896136805127135,0.007303900924372747,0.0065539863256055845,0.0070627176456792085,0.004455848837268589,0.00379578143402691,0.0022138089969561472,0.0023740115125960447,0.002094186088011706,0.0016922904355717804,0.0009917255127897906,0.0004417069029689038,0.00029445478323382603,0.0002229492232311748,0.0001876038198569338,0.00013089689139512476,9.773419057476305e-05,7.441684979070325e-05,5.9629944986310314e-05,4.928339443132976e-05,4.203831073812158e-05
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.STPV.0.HN,AM,44.396,40.997,415.286684,False,336.5841681189482,1.2115001256417675,0,69.9,75.41153757880821,69.9,75.41153757880821,-69.9,69.9,0.01833133180035996,0.547955,0.018389256269980066,0.019723962821146877,0.028667842739365637,0.04459764547526423,0.04740324167784106,0.06436117328547465,0.04570750460146941,0.03449858004517343,0.02124466560956086,0.02346830976939118,0.015713215012262086,0.015861481749629078,0.014524939709278907,0.012894872357023041,0.012028062590181153,0.010259313832960288,0.00880439293744551,0.009697353326569217,0.007791881019512271,0.006737525046779482,0.005215200909586862,0.0029076035139420702,0.002857142857142857,0.002512647030331459,0.001882013735577389,0.0009674404613196147,0.0005640937527086212,0.0003808334140608669,0.0002754992785507793,0.00021005695115049481,0.0001522109996787894,0.00011646790698148706,8.850626870541928e-05,6.499722127331964e-05,5.116630041859351e-05,4.391713786053342e-05
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.STRS.0.HN,AM,43.873,40.928,561.587983,False,160.6555147104985,0.857787300136206,0,50.4,57.80181658045013,50.4,57.80181658045013,-50.4,50.4,0.056465086956300065,1.748965,0.056650844070095296,0.05940061081001157,0.06797025487806743,0.07475106177950677,0.11292949172245365,0.19991434383810988,0.1874671778843948,0.1776906486924689,0.09787343282364518,0.09095414846048344,0.06198431676464441,0.03703119821753606,0.0253268955249754,0.020053280172128096,0.02397179464954903,0.01626197529227616,0.013703558299725187,0.011672181631851856,0.011785319145681757,0.011524577710023302,0.009882569480913463,0.007342537971682481,0.005437764170231425,0.004407860992285847,0.003278560976480246,0.0018872040911014467,0.0012856429055793774,0.0009022989502021588,0.0006455838640106458,0.0005300520565126725,0.0004135306144300041,0.0002999306592975175,0.00022951211677790074,0.00019371344954699108,0.0001675205090423335,0.00014664232943971693
AM-1990-0013,5.4,GE,43.7234,41.3679,28.3,90.0,SS,0.0,4.139561798684224,28.3,A.SVNZ.0.HN,AM,44.506,40.804,612.89861,False,115.56324400054906,0.7761416367768496,0,90.8,95.1079912520499,90.8,95.1079912520499,-90.8,90.8,0.007475175518653159,0.3817875,0.0074802863363126046,0.007789296038912372,0.008542973390505424,0.008557290206135633,0.00837981369784789,0.012392407193078166,0.01901276174840542,0.020579759652888604,0.013931311915893807,0.01678595646831487,0.014728984923495793,0.014506788760687901,0.012684963774581535,0.01097204448002121,0.008503046402186272,0.007908067484818974,0.008725421015331435,0.007605318839766893,0.006200476207471461,0.005806386482641881,0.0027981981614516684,0.0023148577750811946,0.0018059021174407163,0.0013131293561001974,0.001078905640560232,0.0006352250768611096,0.0004253945027098959,0.00028318335007367453,0.00020214191390536016,0.00016227100997792316,0.00011474356686534138,7.843555138604926e-05,5.845421219274676e-05,4.552828947703854e-05,3.7882967170236525e-05,3.2774188943217105e-05
EMSC-19990611_0000011,5.2,GR,21.19,37.68,53.8,90.0,SS,0.0,3.28817081608091,53.8,HI.ZAK1.0.HN,GR,20.9,37.785,251.0,True,489.95103167404494,2.1551963597825115,0,28.1,60.69637550958047,28.1,60.69637550958047,-28.1,28.1,0.019442954015897376,1.446365,0.01948198416380721,0.019898130350323506,0.020629929690567116,0.021401803877980758,0.024580412271264906,0.033420994937109004,0.0864912074969536,0.05383403098917571,0.03416941565162415,0.03455838640106459,0.03875910734042716,0.05657507915547104,0.047423636002100616,0.02987911264295147,0.02551493119464853,0.029244237328751407,0.03287947464220707,0.029606338555979873,0.021999255607164526,0.019330403348748044,0.015324295248632307,0.011055610223674753,0.0076623974547883325,0.005608117960771518,0.005000137661688752,0.0025467616362366357,0.0014228406234544925,0.001023446844743108,0.000841557004685596,0.000707114560017947,0.0005355865662586102,0.0003750271499441705,0.0002860202005781791,0.00022512223848103076,0.0001826352526091989,0.00015215134628033018
EMSC-19990611_0000011,5.2,GR,21.19,37.68,53.8,90.0,SS,0.0,3.28817081608091,53.8,HL.ARGA.0.HN,GR,20.47886,38.17704,526.099066,False,198.29363125855207,0.92429866761646,0,83.4,99.24716620639605,83.4,99.24716620639605,-83.4,83.4,0.015526326523328558,0.710219,0.015539659312813245,0.01646887571188938,0.017815971815043873,0.01860094935579428,0.0273273747915955,0.031597181504387326,0.055597324264657154,0.0399931169155624,0.030989583598884433,0.04447492262903235,0.03305343822814111,0.018604467376729057,0.013123747661025937,0.011319359822161493,0.007412541489703416,0.006369331015178476,0.0057380654963723595,0.005401666216292006,0.0059671549407799805,0.005196825623429001,0.003809654673104475,0.0034577761009111163,0.0026074755395573412,0.002468427036755671,0.002245328425099295,0.0011849510281288717,0.0007210087032778779,0.00043251416130890775,0.00030051903555240576,0.00024797254923954664,0.00019178924505310171,0.00013601943579101935,0.00010406407896682354,8.363100549117181e-05,6.960582869787338e-05,5.915577694727558e-05
EMSC-19990611_0000011,5.2,GR,21.19,37.68,53.8,90.0,SS,0.0,3.28817081608091,53.8,HL.LEFA.0.HN,GR,20.70437,38.83319,265.381969,False,482.1785355174117,2.0221095807317466,0,134.9,145.23239996639867,134.9,145.23239996639867,-134.9,134.9,0.009658767265070133,0.4669955,0.009673721403333453,0.009981497249315517,0.010177435719639225,0.010444698240479673,0.010462849189070682,0.012788566941820092,0.022155119230318203,0.03510678978040411,0.02696991327313609,0.022102144973054003,0.02151631800869818,0.01393717528411843,0.010436489524965203,0.008567033594550636,0.007575181127092331,0.007128861537834021,0.007727480842081649,0.00825150790534994,0.007379951359536641,0.005835698225183931,0.003997613864061632,0.003215353867018809,0.0033057772022046265,0.002274889998113525,0.0017730570582206971,0.001047534071267966,0.0007601449016738642,0.0004916944114452948,0.0003226208746105959,0.0002584078151050563,0.00017952919702446808,0.00011674017121035217,8.865667684683353e-05,7.206385462925668e-05,6.0657309070885576e-05,5.184492155833032e-05
EMSC-19990611_0000011,5.2,GR,21.19,37.68,53.8,90.0,SS,0.0,3.28817081608091,53.8,HL.LXRA.0.HN,GR,20.43735,38.19948,483.338872,False,249.42435514228984,1.018426308549907,0,87.8,102.97222926595306,87.8,102.97222926595306,-87.8,87.8,0.015579542453335237,0.655663,0.015628527580774272,0.016327797973823884,0.018184089367928907,0.021420005812382414,0.027361331341487664,0.037051796485038216,0.06111985234509236,0.0385422646877374,0.028112913176263046,0.023282925361871792,0.026774025788623028,0.025885241137391466,0.02178832730851004,0.016184884746575028,0.011393952063140828,0.010390245394706652,0.009204417410634621,0.01030219289971601,0.007874238399453433,0.006932989349064156,0.00673830512968241,0.004976291598048263,0.004402069004196133,0.0036986789576460874,0.002858641839975935,0.00126841989874218,0.0008760973421096909,0.0006198900745922409,0.0004054350874151724,0.0003055049379757613,0.0002411552364976827,0.0001766877577970051,0.00012642951466606845,9.531134485272748e-05,7.45300382903438e-05,6.285479750985302e-05
EMSC-19990611_0000011,5.2,GR,21.19,37.68,53.8,90.0,SS,0.0,3.28817081608091,53.8,HL.ZAKA.0.HN,GR,20.9,37.78,,False,,,0,27.9,60.60404276943907,27.9,60.60404276943907,-27.9,27.9,0.021992490299949527,1.448335,0.022054932112393122,0.022627145865305686,0.024092223134301725,0.024186954770487375,0.027609530267726494,0.0451630781153605,0.06522706530772486,0.06924000550646756,0.057493333605257664,0.04954637924265677,0.052447522854389625,0.05904365914965865,0.05381751158652547,0.03380726343858504,0.02992239959619238,0.030436081638480012,0.03064634712159606,0.026453885883558605,0.021870771364329307,0.018200761728011095,0.013660526275537519,0.009351027109155523,0.007333421708738458,0.005995584628797806,0.005809017350471364,0.0033502164347662044,0.0015905431518408427,0.001016723345892838,0.0007363814350466266,0.0005774071675852611,0.00044019364410884457,0.0003119352684148002,0.0002381251497708188,0.0001892542305476386,0.00015526555959476478,0.0001306669453890982
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,CH.BOURR.0.HG,CH,7.23018,47.39377,694.0,True,66.06723753401266,0.6732840837875917,0,88.3,88.30321746369154,88.3,88.30321746369154,-88.3,88.3,0.0011411715519570906,0.04131715,0.0011435199583955786,0.001166871459672773,0.0013026925606603682,0.0015755635206721969,0.0019444815507844166,0.0029667776457811793,0.00304921660301938,0.0025145742939739874,0.0024707264968159364,0.002118547108339749,0.0019320308158239563,0.0017679125899262235,0.0018124435969469699,0.0013274359745682777,0.000872234147236824,0.0007538032865453544,0.0007528187505417243,0.0007545803102996436,0.000613195637654041,0.0005137590308617112,0.00035435699244900146,0.0002011833806651609,0.00013869211198523453,9.847654397781098e-05,8.514732349986999e-05,5.075382521044393e-05,3.4377182830018404e-05,2.3717069539547145e-05,2.1201429642130598e-05,1.5639897416548975e-05,1.2603182534300705e-05,9.589411266844437e-06,6.893281599730796e-06,5.299465158846293e-06,4.1522844192461244e-06,3.585832062936885e-06
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,CH.MMK.0.HG,CH,7.96399,46.05053,1318.656565,False,1.2382053726565154,0.323059797085691,0,203.6,203.60139541378393,203.6,203.60139541378393,-203.6,203.6,0.0002552635201623388,0.0120952,0.00025582742322811567,0.0002590869461028996,0.0002683546369045495,0.00028220646194164164,0.00030789719221140755,0.00042839195851794446,0.0006315026028256336,0.0007282670432818547,0.0008818944287804705,0.0005916062059928721,0.0006884226519759552,0.0005956565187908206,0.0005163985662790046,0.00035055905941376516,0.0002580218525184441,0.00022970841214889896,0.0002285892736051557,0.0001940035588095833,0.0001528671870618407,0.0001142296298940005,0.00012577281742491065,8.440904896167397e-05,6.073837650981732e-05,3.467646953852743e-05,2.5559186878291772e-05,1.5217734904376112e-05,1.0659603432364773e-05,8.808308647703344e-06,6.8448450796143435e-06,5.2714229629894e-06,4.327675607878328e-06,2.642594565932301e-06,1.908398892588193e-06,1.5586362315367633e-06,1.279233989180811e-06,1.124237124808166e-06
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,CH.SENIN.0.HG,CH,7.2993,46.36335,767.570529,False,39.135199119626016,0.5999820487647858,0,143.2,143.2019839752229,143.2,143.2019839752229,-143.2,143.2,0.0010177267466464084,0.04251045,0.001021486440323658,0.0010456068076254378,0.0011123013465352593,0.0011555781026140425,0.0015954836768927209,0.0019160008769559431,0.002868655453187378,0.0033367255892685064,0.0030008514630378365,0.0030430830099983175,0.002120346907455655,0.0019980064548036284,0.0015055854955565867,0.0012884879138135856,0.000988031590808278,0.0006785727032166948,0.000564774413280784,0.0006061432803250856,0.0004173076432828744,0.0003240540857479363,0.00024810664192155324,0.00018513559676342075,0.00010742965232775719,9.407646851881123e-05,7.621817848092876e-05,5.0259772705256125e-05,3.3564469008275e-05,2.4328899267333902e-05,1.5419638714545744e-05,1.1855730550187882e-05,1.0120683413805939e-05,8.43662208807289e-06,6.132573304849261e-06,4.989981288207492e-06,4.231822283858402e-06,3.5231195158387426e-06
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,CH.VDL.0.HG,CH,9.44956,46.48318,1007.237148,False,7.583425789315083,0.4396740944356834,0,274.6,274.60103462011944,274.6,274.60103462011944,-274.6,274.6,9.277072190809298e-05,0.00491722,9.294458352240573e-05,9.412592475514065e-05,9.683480087491652e-05,9.464037158458801e-05,0.0001276827458918183,0.0001396083270025952,0.0002628741721178996,0.0003129085875400876,0.00019322959420393305,0.00026082403267170746,0.0001996624739335043,0.00023422626483049768,0.00020503892766643043,0.00020883635084356024,0.0001249621430355932,0.00014197508833291696,0.00012178011859299557,0.00010589039070426701,5.545675638469814e-05,4.866646612247811e-05,3.9411011915383955e-05,2.4393141388751508e-05,2.1296263249937542e-05,1.509129009396685e-05,1.1880203739299354e-05,7.810006475197953e-06,6.564423121045413e-06,3.5623785900383926e-06,2.671146619895683e-06,2.0914379528177307e-06,1.4908251033737311e-06,9.68730402329032e-07,6.663845451810761e-07,5.307622888550117e-07,4.3847797158050915e-07,3.732161339499218e-07
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,FR.OGGM.0.HN,FR,6.11673,45.2057,548.230537,False,174.2333981567255,0.881738198541922,0,236.5,236.5012012959765,236.5,236.5012012959765,-236.5,236.5,0.00042379099896498805,0.01502495,0.00042616336873448123,0.0004406887163302453,0.0004694589895632046,0.0006403950380609077,0.0009371543799360638,0.0011932413209403822,0.0010810674389317453,0.0009825949738187863,0.0007105142938720155,0.0007447023193445265,0.0007451035776743333,0.000633029627854568,0.0005791722963499258,0.0006874712567492467,0.00029341518255469504,0.00017096103154492107,0.0001726639576205942,0.00013540658634701963,0.00010409925917617127,7.555791223302555e-05,4.8125506671493326e-05,4.205717548806168e-05,3.2182753539689906e-05,2.645602728760586e-05,2.228130911167422e-05,1.2031121738820087e-05,8.104194602642085e-06,5.562551941794598e-06,4.5249906950895565e-06,3.9233581294325785e-06,3.268700320700749e-06,2.0705337704516835e-06,1.6539796974501996e-06,1.391912630714872e-06,1.1884792462257756e-06,1.024814794042818e-06
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,RA.STBO.0.HN,FR,7.26216,47.8609,335.974567,False,427.295834140302,1.5438996092749537,0,107.5,107.5026428253743,107.5,107.5026428253743,-107.5,107.5,0.004188272243834541,0.162062,0.004190355524057655,0.004308367281385591,0.00523678320323454,0.005900164684168396,0.011204029918473688,0.014412057124502251,0.00875721066827102,0.007556897615393636,0.006875314200058124,0.006943166116869675,0.006519698367944202,0.005095022255306348,0.003294922323117477,0.002381572708315276,0.002031376667873331,0.001959756899654826,0.0020199456491258485,0.0020600459892012053,0.0020697893776162094,0.0019475203050990909,0.0014111087884241817,0.0010528212998322567,0.000721047452493971,0.0005836355942141303,0.0004001677433170349,0.0002621664890660929,0.00016137365971050256,0.00010994682179949321,7.888473637786605e-05,6.448481387629823e-05,5.048462013021776e-05,3.5894520554929564e-05,2.75537517908766e-05,2.227111194954444e-05,1.857617025181892e-05,1.5970795327660312e-05
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,RA.STBR.0.HN,FR,7.32445,47.7267,493.160426,False,237.23558973336438,0.9952565847302094,0,104.4,104.40272129805813,104.4,104.40272129805813,-104.4,104.4,0.017345552252808046,0.3095395,0.017441226106774486,0.019137116140578076,0.028376458831507193,0.042935151147435666,0.057371834418481336,0.03797994218209073,0.034000295717701766,0.03098683036510939,0.010291128978805198,0.006531572963244329,0.004502337699418252,0.002898038575864337,0.0020370870786660072,0.0016322138548841858,0.0011218560874508626,0.0008968429586046203,0.0007801354183130834,0.0007170960521686816,0.0007036459953195026,0.0006488622516353698,0.0005647290359093065,0.00043866661907991005,0.0003516481163292256,0.00028083545349329284,0.00024110323097082084,0.00014293566100554214,8.753294958013185e-05,6.082199323928151e-05,4.985086650385198e-05,4.498834974226673e-05,3.875176538369372e-05,3.102945450281187e-05,2.6073633707739135e-05,2.346417991872862e-05,2.1049491926396886e-05,1.8996803189672316e-05
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,RA.STBU.0.HN,FR,6.85102,47.8845,451.102698,False,290.5531149350226,1.102103791566536,0,85.1,85.10333844474022,85.1,85.10333844474022,-85.1,85.1,0.007921898405673701,0.1200915,0.008079864173800431,0.00946105448853584,0.015414897034155394,0.019297007642773017,0.027696257131640267,0.027442296808798113,0.01597788235534051,0.007795404139028109,0.005427357966277985,0.005977178751153554,0.0033479985520029776,0.001783743684132706,0.0011740655575553324,0.0009868267961026446,0.0006562189942538991,0.0005438299521243238,0.0005682490962765064,0.0005871842066352934,0.0005525821763803134,0.000510789107391413,0.00027200980966996885,0.00017331657599690007,0.00011342966252491933,9.383275634390949e-05,8.347141990384076e-05,5.2565860920905714e-05,3.859319951257565e-05,3.027996308627309e-05,2.632448389613171e-05,2.3637021816828377e-05,1.983195076810124e-05,1.5378340207920138e-05,1.2620517709921329e-05,1.0687645628221668e-05,9.249845767922786e-06,8.133256514711956e-06
EMSC-20040223_0000011,4.49,FR,6.0649,47.3334,0.7538,40.0,TF,90.0,1.4353386203293845,0.7538,RA.STSM.0.HN,FR,7.15916,48.2154,946.713138,False,11.275021076535424,0.47197579639174353,0,127.8,127.80222304185479,127.8,127.80222304185479,-127.8,127.8,0.0014746493450872623,0.03937645,0.0014840286948142334,0.0015737790172994856,0.0019879979401732496,0.0024598155333370726,0.003571627416090102,0.004083790081220396,0.00407343996165867,0.003971519326171527,0.0016497529737474063,0.0010959450984790932,0.0008886678937251763,0.0006667664289028364,0.0005540368015581263,0.00041593051653724766,0.00033398153293938296,0.0003158596462604457,0.0003748436010258345,0.0004182595483676893,0.000439522670840705,0.000347632983740625,0.00020679436912707195,0.00014582298746258917,9.706984546200793e-05,6.929685468534108e-05,5.4060764889131356e-05,3.2216914032824666e-05,2.1303401263428388e-05,1.6589763068937915e-05,1.3289451545634851e-05,1.0637679533785748e-05,8.344337770798386e-06,6.251880101767679e-06,4.679987559462202e-06,3.797933035236294e-06,3.215675077625897e-06,2.8292026329072623e-06
EMSC-20040628_0000033,3.5,CH,8.1114,47.5177,32.9315,90.0,SS,0.0,0.4644664730847126,32.9315,CH.BOURR.0.HG,CH,7.23018,47.39377,694.0,True,66.06723753401266,0.6732840837875917,0,67.9,75.4645194263503,67.9,75.4645194263503,-67.9,67.9,0.00032875293805733865,0.00933149,0.00032983536681741477,0.0003392646826388216,0.0003572346316020252,0.0003807018706693927,0.0005775280039564989,0.0010243584710375102,0.0010275170420072093,0.0005161992117593674,0.00041551447232235274,0.00033263958640310405,0.00038996395303187125,0.00034794450704368974,0.0004416452101380186,0.00028384310646347127,0.00017787317789459196,0.00011744428525541342,8.451968817078207e-05,6.787180127770441e-05,5.4855633677147656e-05,4.475840373624021e-05,3.414213824292699e-05,2.560915297272769e-05,1.857566039371243e-05,1.2424222338923079e-05,9.319186470405286e-06,5.227065307724861e-06,3.5159815023478967e-06,2.732839450780848e-06,2.217372905120505e-06,1.8971820142454354e-06,1.5887178598196122e-06,1.2338566177032932e-06,1.0034007535702815e-06,8.417757338132797e-07,7.275675179597519e-07,6.40381781750139e-07
EMSC-20040628_0000033,3.5,CH,8.1114,47.5177,32.9315,90.0,SS,0.0,0.4644664730847126,32.9315,CH.LLS.0.HG,CH,9.00825,46.84676,2925.0,True,0.004411962245281891,0.12985706608589778,0,100.9,106.1380878490375,100.9,106.1380878490375,-100.9,100.9,0.0002572315724533862,0.005679285,0.00025833082653097645,0.0002828514324463502,0.0003919258870256408,0.0006443051398795715,0.0006637592857907645,0.000792652944685494,0.0006514431533704171,0.0005746697394115218,0.0004265243482738754,0.00017455196218892283,0.00013033349818745442,0.00010503892766643044,7.09997807610142e-05,5.090423335185818e-05,2.9743082500140213e-05,2.0899593643089128e-05,2.0441741063462036e-05,1.886576965630465e-05,1.3968072685371662e-05,1.098591262051771e-05,8.70276801966013e-06,7.313404679477702e-06,5.33566508440701e-06,4.139537966583899e-06,2.9959262337291532e-06,2.0113902300989634e-06,1.5010222655035104e-06,1.1634961990078162e-06,9.422177807916057e-07,8.407560176003019e-07,7.194097882559283e-07,5.955142683791101e-07,5.037398092110965e-07,4.4102726211295395e-07,3.925907419965024e-07,3.533316677968522e-07
